img,brand,sleeve,neck,primary_color,secondary_color,casuality,fit,pants_color,hair_color
01377_00.jpg,.object,long sleeve,v neck,pink,pale pink,casual,tight fit,black,blonde
01378_00.jpg,zizzi,long sleeve,v neck,dark blue,white,casual,loose fit,blue,blonde
01380_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,loose fit,black,blonde
01381_00.jpg,max&co.,short sleeve,round neck,white,unknown,casual,tight fit,navy blue,black
01383_00.jpg,fila,short sleeve,round neck,black,red,casual,loose fit,white,black
01384_00.jpg,unknown,short sleeve,cowl neck,black,unknown,casual,tight fit,black,black
01385_00.jpg,unknown,long sleeve,high neck,black,unknown,casual,tight fit,black,brown
01387_00.jpg,unknown,sleeveless,v neck,light pink,white,casual,tight fit,black,black
01388_00.jpg,unknown,long sleeve,boat neck,black,unknown,casual,tight fit,black,brown
01389_00.jpg,g star,short sleeve,round neck,black,white,casual,loose fit,black,brown
01391_00.jpg,unknown,short sleeve,v neck,white,black,casual,tight fit,black,brown
01392_00.jpg,unknown,short sleeve,round neck,gray,white,casual,tight fit,white,blonde
01393_00.jpg,unknown,long sleeve,circle neck,pink,unknown,casual,loose fit,pink,black
01394_00.jpg,even sogd,short sleeve,round neck,white,green,casual,loose fit,red,black
01395_00.jpg,unknown,short sleeve,v neck,black,lace,casual,tight fit,black,black
01396_00.jpg,unknown,short sleeve,scoop neck,teal,teal,casual,loose fit,blue,blonde
01397_00.jpg,under armour,long sleeve,cowl neck,navy blue,black,casual,tight fit,black,blonde
01398_00.jpg,unknown,long sleeve,v neck,white,white,casual,tight fit,black,blonde
01400_00.jpg,unknown,long sleeve,turtleneck,dark gray,gray,casual,tight fit,gray,black
01401_00.jpg,s.ol,short sleeve,boat neck,white,black,casual,tight fit,black,blonde
01402_00.jpg,superdry,short sleeve,round neck,pink,black,casual,loose fit,black,blonde
01404_00.jpg,levi's,long sleeve,scoop neck,blue,white,casual,tight fit,blue,black
01405_00.jpg,puma,long sleeve,crew neck,yellow,white,casual,tight fit,yellow,black
01406_00.jpg,joy,short sleeve,scoop neck,black,lace,casual,tight fit,black,blonde
01407_00.jpg,unknown,long sleeve,round neck,navy,yellow,casual,tight fit,blue,black
01408_00.jpg,unknown,short sleeve,v neck,gray,gray,casual,loose fit,gray,black
01411_00.jpg,superdry,three quarter sleeve,round neck,pale pink,black,casual,loose fit,pink,black
01413_00.jpg,versace jeans couture,short sleeve,round neck,black,silver,casual,tight fit,black,brown
01414_00.jpg,unknown,short sleeve,mock neck,black,unknown,casual,tight fit,black,blonde
01415_00.jpg,unknown,short sleeve,scoop neck,navy blue,unknown,casual,tight fit,blue,brown
01418_00.jpg,clée monaco,sleeveless,v neck,light blue,white,casual,tight fit,blue,black
01419_00.jpg,unknown,short sleeve,round neck,pink,beige,casual,loose fit,black,blonde
01420_00.jpg,unknown,short sleeve,high neck,black,unknown,casual,tight fit,black,brown
01421_00.jpg,unknown,long sleeve,v neck,pink,black,casual,loose fit,red,black
01422_00.jpg,reebok,short sleeve,scoop neck,light pink,white,casual,tight fit,blue,brown
01423_00.jpg,pisces,short sleeve,round neck,black,gold,casual,tight fit,black,brown
01424_00.jpg,unknown,short sleeve,circle neck,black,red,casual,tight fit,white,black
01425_00.jpg,missguided,short sleeve,polo collar,orange,orange,casual,loose fit,orange,blonde
01426_00.jpg,unknown,short sleeve,off shoulder,black,white,casual,tight fit,blue,blonde
01427_00.jpg,unknown,long sleeve,round neck,black,lace,casual,tight fit,black,black
01431_00.jpg,unknown,short sleeve,hal neck,black,white,casual,tight fit,black,blonde
01432_00.jpg,filppa k,three quarter sleeve,scoop neck,white,unknown,casual,tight fit,blue,black
01434_00.jpg,unknown,long sleeve,v neck,pink,beige,casual,loose fit,red,blonde
01435_00.jpg,polo ralph lauren,short sleeve,polo collar,black,white,casual,tight fit,black,blonde
01436_00.jpg,unknown,short sleeve,mock neck,light blue,light blue,casual,loose fit,blue,blonde
01437_00.jpg,unknown,short sleeve,round neck,navy blue,navy blue,casual,tight fit,brown,black
01438_00.jpg,champion,short sleeve,round neck,white,red,casual,tight fit,navy blue,brown
01443_00.jpg,under armour,short sleeve,scoop neck,black,red,casual,tight fit,black,brown
01444_00.jpg,unknown,long sleeve,r neck,navy,pink,casual,tight fit,white,black
01445_00.jpg,unknown,short sleeve,round neck,gray,unknown,casual,loose fit,blue,blonde
01448_00.jpg,monki,long sleeve,cowl neck,purple,pink,casual,tight fit,blue,pink
01450_00.jpg,unknown,short sleeve,v neck,white,unknown,casual,tight fit,beige,black
01451_00.jpg,unknown,short sleeve,boat neck,white,gold,casual,tight fit,blue,brown
01452_00.jpg,unknown,long sleeve,high neck,black,yellow,casual,tight fit,green,black
01453_00.jpg,michael & more,short sleeve,v neck,teal,teal,casual,tight fit,blue,blonde
01454_00.jpg,unknown,long sleeve,round neck,black,gray,casual,tight fit,blue,black
01455_00.jpg,aware,long sleeve,round neck,gray,unknown,casual,tight fit,blue,black
01456_00.jpg,unknown,short sleeve,round neck,pink,pink,casual,loose fit,red,blonde
01457_00.jpg,j_crew,short sleeve,v neck,green,green,casual,tight fit,green,brown
01458_00.jpg,j crew,short sleeve,scoop neck,green,green,casual,tight fit,green,blonde
01459_00.jpg,converse,long sleeve,cowl neck,green,unknown,casual,tight fit,yellow,black
01460_00.jpg,unknown,short sleeve,round neck,white,black,casual,tight fit,white,black
01461_00.jpg,unknown,long sleeve,v neck,black,black,casual,tight fit,black,brown
01462_00.jpg,unknown,long sleeve,cowl neck,black,pink,casual,tight fit,blue,brown
01464_00.jpg,unknown,long sleeve,v neck,gray,gray,casual,loose fit,gray,blonde
01465_00.jpg,unknown,short sleeve,v neck,navy blue,lace,casual,tight fit,purple,blonde
01466_00.jpg,unknown,long sleeve,v neck,white,red,casual,tight fit,red,blonde
01467_00.jpg,unknown,short sleeve,square neck,white,white,casual,tight fit,white,brown
01468_00.jpg,only,short sleeve,scoop neck,black,unknown,casual,tight fit,red,black
01469_00.jpg,unknown,short sleeve,round neck,gray,blue,casual,tight fit,red,blonde
01471_00.jpg,unknown,short sleeve,round neck,green,green,casual,loose fit,green,blonde
01472_00.jpg,unknown,short sleeve,round neck,black,white,casual,loose fit,black,blonde
01473_00.jpg,unknown,short sleeve,round neck,white,white,casual,loose fit,red,black
01475_00.jpg,unknown,short sleeve,v neck,black,gray,casual,tight fit,blue,black
01476_00.jpg,unknown,short sleeve,v neck,purple,red,casual,tight fit,blue,brown
01477_00.jpg,vintage cotton,long sleeve,scoop neck,black,unknown,casual,tight fit,black,brown
01478_00.jpg,unknown,long sleeve,scoop neck,black,unknown,casual,tight fit,black,brown
01479_00.jpg,calvin klein,short sleeve,round neck,gray,white,casual,tight fit,black,brown
01480_00.jpg,lauren,short sleeve,crew neck,white,blue,casual,loose fit,blue,black
01481_00.jpg,unknown,short sleeve,round neck,pink,light pink,casual,loose fit,pink,brown
01484_00.jpg,superdry,short sleeve,scoop neck,white,pink,casual,tight fit,black,black
01485_00.jpg,unknown,short sleeve,circle neck,yellow,orange,casual,loose fit,yellow,blonde
01487_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,loose fit,blue,blonde
01489_00.jpg,unknown,long sleeve,v neck,purple,red,casual,tight fit,red,blonde
01490_00.jpg,unknown,short sleeve,high neck,orange,white,casual,tight fit,blue,brown
01491_00.jpg,unknown,three quarter sleeve,v neck,peach,white lace,casual,loose fit,black,blonde
01492_00.jpg,unknown,sleeveless,round neck,white,unknown,casual,tight fit,white,blonde
01494_00.jpg,unknown,short sleeve,circle neck,yellow,unknown,casual,loose fit,green,black
01495_00.jpg,unknown,long sleeve,crew neck,black,unknown,casual,tight fit,black,brown
01496_00.jpg,levi's,short sleeve,v neck,navy blue,red,casual,tight fit,blue,blonde
01497_00.jpg,unknown,long sleeve,off shoulder,green,white,casual,loose fit,green,blonde
01498_00.jpg,given noodo,long sleeve,v neck,yellow,unknown,casual,tight fit,white,black
01499_00.jpg,comma,short sleeve,v neck,black,unknown,casual,tight fit,black,blonde
01501_00.jpg,unknown,long sleeve,high neck,pink,unknown,casual,loose fit,pink,black
01502_00.jpg,fila,long sleeve,round neck,yellow,red,casual,loose fit,yellow,black
01505_00.jpg,unknown,short sleeve,round neck,white,black,casual,tight fit,blue,brown
01506_00.jpg,unknown,short sleeve,v neck,white,blue,casual,tight fit,blue,black
01507_00.jpg,unknown,long sleeve,v neck,red,red,casual,tight fit,red,black
01508_00.jpg,unknown,long sleeve,v neck,white,unknown,casual,tight fit,yellow,brown
01510_00.jpg,tiger mist,long sleeve,boat neck,black,unknown,casual,tight fit,black,black
01511_00.jpg,selected,long sleeve,v neck,dark blue,unknown,casual,tight fit,blue,blonde
01512_00.jpg,unknown,long sleeve,v neck,gray,gray,casual,tight fit,olive green,blonde
01513_00.jpg,g star raw,short sleeve,scoop neck,black,rainbow,casual,tight fit,blue,brown
01515_00.jpg,true religion,short sleeve,v neck,pink,unknown,casual,loose fit,pink,blonde
01516_00.jpg,object,long sleeve,v neck,black,unknown,casual,tight fit,white,blonde
01519_00.jpg,unknown,sleeveless,mock neck,white,neon green,casual,tight fit,blue,blonde
01520_00.jpg,unknown,short sleeve,v neck,white,pink,casual,tight fit,white,brown
01521_00.jpg,unknown,sleeveless,scoop neck,black,unknown,casual,tight fit,black,blonde
01522_00.jpg,michael kors,short sleeve,round neck,light blue,light blue,casual,loose fit,blue,blonde
01523_00.jpg,jacqueline de yong,short sleeve,v neck,dark green,unknown,formal,tight fit,green,black
01524_00.jpg,unknown,long sleeve,v neck,red,red,casual,tight fit,red,black
01525_00.jpg,unknown,long sleeve,v neck,yellow,black,casual,loose fit,black,blonde
01526_00.jpg,guess,long sleeve,v neck,pink,black,casual,tight fit,black,blonde
01529_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,tight fit,blue,black
01530_00.jpg,ted baker,short sleeve,crew neck,white,green,casual,loose fit,blue,black
01531_00.jpg,unknown,short sleeve,v neck,black,black,casual,tight fit,black,black
01532_00.jpg,unknown,sleeveless,high neck,white,unknown,casual,tight fit,blue,black
01533_00.jpg,g star,short sleeve,round neck,dark blue,white,casual,tight fit,blue,blonde
01534_00.jpg,unknown,short sleeve,deep v neck,black,unknown,casual,tight fit,black,brown
01535_00.jpg,unknown,short sleeve,round neck,blue,unknown,casual,loose fit,blue,blonde
01536_00.jpg,unknown,long sleeve,collared,teal,gray,casual,tight fit,blue,black
01537_00.jpg,unknown,short sleeve,round neck,blue,unknown,casual,tight fit,blue,brown
01538_00.jpg,unknown,sleeveless,v neck,red,unknown,casual,tight fit,red,brown
01539_00.jpg,unknown,short sleeve,cowl neck,black,unknown,informal,tight fit,black,brown
01540_00.jpg,unknown,short sleeve,scoop neck,dark blue,unknown,casual,tight fit,blue,black
01541_00.jpg,unknown,short sleeve,round neck,orange,unknown,casual,tight fit,orange,blonde
01545_00.jpg,verona,long sleeve,round neck,blue,gray,casual,tight fit,blue,brown
01546_00.jpg,unknown,short sleeve,scoop neck,white,unknown,casual,loose fit,white,blonde
01547_00.jpg,reebok,long sleeve,v neck,green,black,casual,loose fit,green,black
01548_00.jpg,unknown,short sleeve,mock neck,white,white,casual,tight fit,black,blonde
01549_00.jpg,unknown,short sleeve,hal neck,red,unknown,casual,tight fit,red,black
01550_00.jpg,unknown,short sleeve,round neck,white,blue,casual,tight fit,black,brown
01551_00.jpg,unknown,short sleeve,high neck,red,unknown,casual,tight fit,red,black
01552_00.jpg,unknown,short sleeve,square neck,beige,light pink,casual,tight fit,blue,blonde
01553_00.jpg,unknown,short sleeve,v neck,yellow,yellow,casual,tight fit,yellow,black
01555_00.jpg,unknown,short sleeve,round neck,blue,yellow,casual,tight fit,yellow,black
01558_00.jpg,unknown,short sleeve,circle neck,black,multicolored,casual,loose fit,black,brown
01559_00.jpg,unknown,long sleeve,v neck,teal,teal,casual,tight fit,green,black
01561_00.jpg,maternity,long sleeve,round neck,yellow,blue,casual,loose fit,yellow,black
01562_00.jpg,unknown,long sleeve,turtleneck,black,orange,casual,tight fit,black,black
01563_00.jpg,unknown,long sleeve,v neck,white,white,casual,tight fit,blue,black
01566_00.jpg,unknown,short sleeve,v neck,yellow,unknown,casual,tight fit,blue,black
01567_00.jpg,the north face,short sleeve,round neck,light blue,cyan,casual,loose fit,blue,blonde
01568_00.jpg,unknown,short sleeve,v neck,white,leopard print,casual,tight fit,black,black
01570_00.jpg,g star,short sleeve,v neck,black,white,casual,loose fit,black,brown
01572_00.jpg,american vintage,long sleeve,crew neck,white,gray,casual,tight fit,blue,black
01573_00.jpg,selected,short sleeve,round neck,pink,unknown,casual,loose fit,pink,black
01574_00.jpg,unknown,long sleeve,v neck,red,red,formal,tight fit,red,brown
01576_00.jpg,unknown,short sleeve,polo collar,black,blue,casual,tight fit,blue,blonde
01577_00.jpg,unknown,short sleeve,circle neck,pink,white,casual,loose fit,red,black
01578_00.jpg,casall,long sleeve,crew neck,navy,white,casual,tight fit,blue,blonde
01580_00.jpg,unknown,short sleeve,v neck,pink,red,casual,tight fit,blue,blonde
01582_00.jpg,unknown,short sleeve,scoop neck,white,gray,casual,tight fit,black,blonde
01583_00.jpg,unknown,long sleeve,v neck,brown,unknown,casual,tight fit,brown,black
01584_00.jpg,unknown,short sleeve,round neck,pink,red,casual,loose fit,red,black
01585_00.jpg,under armour,short sleeve,round neck,white,white,casual,tight fit,navy blue,brown
01586_00.jpg,polo ralph lauren,short sleeve,round neck,light blue,green,casual,tight fit,tan,brown
01587_00.jpg,evaars,short sleeve,v neck,black,white,casual,tight fit,black,blonde
01588_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,blue,blonde
01589_00.jpg,unknown,short sleeve,round neck,gray,red,casual,tight fit,black,blonde
01590_00.jpg,unknown,long sleeve,round neck,white,green,casual,tight fit,blue,black
01591_00.jpg,samsøe samsøe,short sleeve,round neck,black,unknown,casual,tight fit,black,brown
01592_00.jpg,unknown,short sleeve,round neck,red,unknown,casual,tight fit,red,black
01593_00.jpg,unknown,long sleeve,round neck,white,white,casual,tight fit,gray,blonde
01595_00.jpg,unknown,long sleeve,round neck,black,unknown,casual,tight fit,black,blonde
01597_00.jpg,max & co.,short sleeve,crew neck,white,yellow,casual,loose fit,white,black
01599_00.jpg,hollister,short sleeve,polo collar,white,black,casual,tight fit,blue,black
01600_00.jpg,unknown,short sleeve,round neck,maroon,maroon,casual,tight fit,pink,brown
01601_00.jpg,unknown,short sleeve,round neck,white,white,casual,tight fit,blue,blonde
01602_00.jpg,unknown,short sleeve,crew neck,black,white,casual,loose fit,blue,blonde
01603_00.jpg,unknown,short sleeve,round neck,pink,light pink,casual,tight fit,white,blonde
01604_00.jpg,unknown,short sleeve,v neck,white,white,casual,tight fit,white,brown
01605_00.jpg,esprit,short sleeve,v neck,mint green,mint green,casual,loose fit,green,blonde
01606_00.jpg,west,short sleeve,round neck,black,black,casual,tight fit,black,black
01608_00.jpg,villa,long sleeve,v neck,green,green,casual,tight fit,black,brown
01610_00.jpg,unknown,long sleeve,boat neck,white,black,casual,loose fit,black,blonde
01611_00.jpg,joy,short sleeve,mock neck,white,white,casual,tight fit,beige,black
01612_00.jpg,desigual,long sleeve,round neck,blue,pink,casual,loose fit,blue,black
01613_00.jpg,unknown,short sleeve,cowl neck,white,pink,casual,tight fit,blue,brown
01614_00.jpg,unknown,long sleeve,v neck,blue,black,casual,loose fit,blue,blonde
01616_00.jpg,unknown,short sleeve,round neck,white,rainbow,casual,loose fit,black,black
01617_00.jpg,tommy,short sleeve,v neck,black,red,casual,tight fit,blue,brown
01618_00.jpg,new look,short sleeve,round neck,white,pink,casual,tight fit,black,brown
01620_00.jpg,unknown,short sleeve,scoop neck,blue,white,casual,tight fit,white,brown
01621_00.jpg,unknown,short sleeve,boat neck,yellow,unknown,casual,tight fit,blue,brown
01623_00.jpg,unknown,short sleeve,round neck,black,gray,casual,tight fit,black,brown
01627_00.jpg,viizo,long sleeve,v neck,black,unknown,casual,tight fit,blue,blonde
01628_00.jpg,unknown,short sleeve,circle neck,purple,yellow,unknown,loose fit,purple,black
01629_00.jpg,unknown,short sleeve,circle neck,yellow,yellow,casual,tight fit,black,brown
01631_00.jpg,limmare,three quarter sleeve,v neck,orange,orange,casual,tight fit,blue,black
01632_00.jpg,unknown,short sleeve,round neck,dark blue,unknown,casual,tight fit,blue,blonde
01633_00.jpg,unknown,short sleeve,round neck,white,black,casual,tight fit,black,brown
01634_00.jpg,unknown,short sleeve,v neck,dark green,black,casual,tight fit,green,blonde
01635_00.jpg,medström,long sleeve,v neck,brown,gray,casual,tight fit,black,black
01636_00.jpg,pepe jeans,long sleeve,boat neck,white,gray,casual,tight fit,green,brown
01637_00.jpg,unknown,long sleeve,boat neck,black,unknown,casual,tight fit,black,brown
01638_00.jpg,unknown,long sleeve,crew neck,navy blue,unknown,casual,tight fit,blue,black
01639_00.jpg,unknown,sleeveless,round neck,dark blue,black,casual,tight fit,yellow,blonde
01642_00.jpg,hango,short sleeve,round neck,green,green,casual,tight fit,green,blonde
