img,description
01328_00.jpg,Lilac ribbed short-sleeved top with button closure and high-waisted blue jeans.
01329_00.jpg,The dress is an olive green long-sleeved top paired with a black denim skirt featuring distressed edges and button details.
01330_00.jpg,"The dress is a long, floral-patterned dress with a black base and red accents."
01331_00.jpg,Silver sequined mini dress with ruffled skirt and thin straps.
01332_00.jpg,"The dress is a white T-shirt with a small yellow flower embroidered on the left side, paired with a floral-patterned skirt featuring blue and beige leaves against a light background."
01333_00.jpg,"The dress is a grey, short-sleeved, mock-neck top with a fitted cut and a high neckline."
01335_00.jpg,"The dress is a yellow, long-sleeved blouse with a floral pattern and a V-neckline."
01336_00.jpg,"The dress is a long-sleeved, red and navy blue striped sweater with a front pocket."
01338_00.jpg,The dress is a black and white striped sleeveless top paired with distressed blue jeans.
01339_00.jpg,"The dress is a black, short-sleeved, loose-fitting T-shirt."
01340_00.jpg,The dress is a grey Hollister T-shirt paired with black sweatpants featuring a white logo on the left leg.
01342_00.jpg,"The dress is a black sleeveless top with an asymmetrical hemline, worn over light blue jeans."
01343_00.jpg,The dress is a white Reebok T-shirt with a logo and blue jeans.
01344_00.jpg,"The dress is a light yellow T-shirt with a small white logo on the left chest area, paired with white jeans."
01345_00.jpg,"The dress is a sleeveless, sparkly gray top with a mock neck and black pants."
01346_00.jpg,The dress is an orange short-sleeved top paired with beige sweatpants.
01347_00.jpg,The dress is a teal top with a black pleated skirt.
01348_00.jpg,"The dress is a white T-shirt with black text that reads ""NOTHING RUNS A FRIDAY LIKE REALIZING IT'S ONLY WEDNESDAY."" and paired with high-waisted blue jeans."
01349_00.jpg,The dress is a white ribbed t-shirt with orange trim and a blue denim skirt featuring silver buttons down the front.
01351_00.jpg,The dress is a black ribbed tank top with lace trim on the straps and bottom hem.
01353_00.jpg,The dress is a light blue bodysuit with lace detailing and white high-waisted jeans.
01354_00.jpg,The dress is a navy blue long-sleeved top with a V-neckline and a leaf pattern in green and blue.
01355_00.jpg,The dress is a white Tommy Hilfiger V-neck T-shirt paired with light blue jeans.
01356_00.jpg,The dress is a long-sleeved olive green top paired with white jeans.
01358_00.jpg,"The dress is a white t-shirt with the word ""OBEY"" printed in colorful letters across the chest."
01361_00.jpg,"The dress is a white, short-sleeved, ribbed crop top with puff sleeves and a V-neckline."
01362_00.jpg,"The dress is a black sleeveless top with a hal pattern and an asymmetrical hemline, paired with black pants."
01363_00.jpg,"The dress is a black and white pol dot print top with a V-neckline and cap sleeves, paired with white pants."
01364_00.jpg,The dress is a light gray Champion brand T-shirt paired with blue jeans featuring white stripes on the sides.
01366_00.jpg,The dress is a green Pepe Jeans t-shirt with a script logo on the front and dark blue jeans with gold stitching at the waistband.
01367_00.jpg,The dress is a black floral print top with sheer sleeves and a side slit.
01368_00.jpg,"The dress is a navy blue, short-sleeved top with lace details on the sleeves and a round neckline."
01369_00.jpg,The dress is an orange long-sleeved top with a square neckline and black leather pants with a belt.
01370_00.jpg,The dress is a black ribbed long-sleeved top paired with a grey skirt featuring button details and a bow at the waist.
01371_00.jpg,"The dress is a white, short-sleeved top with a mock neck and a fitted silhouette."
01372_00.jpg,"The dress is a black, strapless top with a bow detail on one shoulder and a patterned bottom."
01373_00.jpg,Black t-shirt with white FILA logo on the sleeves and white denim shorts.
01374_00.jpg,"The dress is a black, short-sleeved blouse with lace detailing on the shoulders and sleeves, paired with dark jeans."
01375_00.jpg,"The dress is a white blouse with gold buttons and long sleeves, worn over black pants."
01377_00.jpg,A woman is wearing a light pink blouse with long sleeves and black pants.
01378_00.jpg,The dress is a navy blue long-sleeved top with a V-neckline and a black skirt.
01380_00.jpg,"The dress is a black, short-sleeved, waffle-knit top with a round neckline and a loose fit."
01381_00.jpg,"A white T-shirt featuring a colorful flower design and the text ""MAX&Co."" is worn by a person with dark skin, curly black hair, and wearing dark purple pants."
01383_00.jpg,The dress is a black FILA logo T-shirt paired with white jeans.
01384_00.jpg,A sleeveless black dress with a high neckline and a fitted silhouette.
01385_00.jpg,"The dress is a black ribbed turtleneck sweater paired with a plaid skirt featuring yellow, black, and white colors."
01387_00.jpg,"The dress is a sleeveless, pastel pink blouse with lace trim and a black pencil skirt."
01388_00.jpg,The dress is a black long-sleeved top with a boat neckline and fitted fit.
01389_00.jpg,The dress is a black t-shirt with a small white logo on the left side of the chest.
01391_00.jpg,"The dress is a sleeveless, knitted top with vertical stripes in white and black colors."
01392_00.jpg,"A woman wearing a sleeveless, light blue pol dot blouse and white pants."
01393_00.jpg,The dress is a pink long-sleeved top with a black skirt underneath.
01394_00.jpg,"The dress is a white T-shirt with an embroidered skyline design and the words ""New York City"" below it, paired with red jeans."
01395_00.jpg,"The dress is a black short-sleeved top with lace details on the shoulders and a V-neckline, paired with gray jeans."
01396_00.jpg,"The dress is a teal-colored t-shirt with short sleeves and a round neckline, paired with light blue jeans."
01397_00.jpg,The dress is a black long-sleeved Under Armour top and leggings set.
01398_00.jpg,The dress is a white long-sleeved top with a V-neckline and black jeans.
01400_00.jpg,The dress is a gray turtleneck top and plaid pants with a belt.
01401_00.jpg,"The dress is a white, sleeveless top with a round neckline and a small decorative button on each shoulder."
01402_00.jpg,The dress is a Superdry leopard print T-shirt with a black logo and light blue denim shorts.
01404_00.jpg,"The dress is a long-sleeved, black-and-white striped top with a red logo on the chest and a denim skirt with button details."
01405_00.jpg,"The dress is a yellow crop top with white sleeves and a small Puma logo on the chest, paired with dark blue pinstripe pants."
01406_00.jpg,"The dress is a black bodysuit with lace detailing on the back and sleeves, paired with high-waisted black jeans."
01407_00.jpg,"The dress is a floral print blouse with a tie neckline and long sleeves, paired with high-waisted jeans featuring button details on the front."
01408_00.jpg,"The dress is a loose-fitting, short-sleeved, grey T-shirt."
01411_00.jpg,"The dress is a pastel pink blouse with ruffled hemline and short sleeves, paired with a black leather skirt."
01413_00.jpg,The dress is a black Versace Jeans top with gold embellishments and leopard print pants.
01414_00.jpg,The dress is a black t-shirt paired with a yellow mini skirt.
01415_00.jpg,The dress is a black ribbed tank top with gold buttons and light blue jeans.
01418_00.jpg,"The dress is a sleeveless, blue, ruffled top with matching shorts."
01419_00.jpg,"The dress is a light pink, short-sleeved top with lace details on the sleeves and a round neckline, paired with light blue jeans."
01420_00.jpg,The dress is a black sleeveless top with a fitted silhouette and beige high-waist skirt with button details.
01421_00.jpg,"The dress is a long-sleeved, pink and black zebra print shirt with a V-neckline."
01422_00.jpg,The dress is a beige Reebok sports bra paired with navy blue Reebok shorts.
01423_00.jpg,"The dress is a black, short-sleeved top with a subtle glittery pattern and a round neckline."
01424_00.jpg,"The dress is a black T-shirt with red and green abstract patterns, paired with white jeans."
01425_00.jpg,The dress is an orange polo top with a zipper detail and light blue jeans with white stripes on the sides.
01426_00.jpg,The dress is a black off-shoulder blouse with small white heart patterns and blue jeans.
01427_00.jpg,The dress is a black lace top with long sleeves and light blue jeans.
01431_00.jpg,The dress is a black sleeveless top with a hal cutout and silver sequined pants.
01432_00.jpg,"The dress is a white, short-sleeved top paired with blue, tailored trousers."
01434_00.jpg,"The dress is a floral print blouse with ruffled details and bell sleeves, worn over dark blue jeans."
01435_00.jpg,"The dress is a black polo shirt with a white horse and rider logo on the chest, paired with black pants."
01436_00.jpg,"The dress is a light blue, short-sleeved top with a mock neck and a gold chain necklace."
01437_00.jpg,The dress is a navy blue knitted top with a textured pattern and tan shorts with drawstrings at the waist.
01438_00.jpg,"The dress is a white Champion T-shirt with red and blue trim on the collar and sleeves, paired with navy leggings."
01443_00.jpg,"The dress is a black T-shirt with ""Supermom"" written in red and blue letters."
01444_00.jpg,"The dress is a navy blue floral print blouse with ruffled sleeves and a keyhole neckline, paired with a cream-colored skirt and a brown belt."
01445_00.jpg,"The dress is a gray t-shirt with the word ""MALIBU"" written on it in colorful letters."
01448_00.jpg,Lavender long-sleeved top with floral embroidery and denim jeans.
01450_00.jpg,The dress is a cream-colored spaghetti strap top with lace trim and a brown leather skirt with button details.
01451_00.jpg,The dress is a white and gold striped short-sleeved top paired with blue jeans.
01452_00.jpg,"The dress is a black blouse with gold floral patterns, featuring ruffled sleeves and a keyhole neckline, paired with green leather pants."
01453_00.jpg,"The dress is a teal green short sleeve blouse with a V-neckline and a fitted silhouette, paired with light wash jeans."
01454_00.jpg,"The dress is a black, sparkly, long-sleeved top with a boat neckline and three-quarter sleeves."
