,img_path,cloth_path,brand,sleeve,neck,primary_color,secondary_color,casuality,fit,pants_color,hair_color,description,bought,not_interested
1484,images/01933_00.jpg,clothes/01933_00.jpg,,sleeveless,v neck,red,,casual,tight fit,black,black,"The dress is a sleeveless, rust-colored blouse with a front slit and black pants underneath.",False,False
1485,images/01935_00.jpg,clothes/01935_00.jpg,,long sleeve,round neck,white,gray,casual,tight fit,black,brown,The dress is a white long-sleeved top with black jeans.,False,False
1486,images/01938_00.jpg,clothes/01938_00.jpg,,short sleeve,round neck,white,black,casual,tight fit,white,brown,"The dress is a white, three-quarter sleeve top with a ruffled bottom and white pants.",False,False
1487,images/01939_00.jpg,clothes/01939_00.jpg,wrangler,short sleeve,round neck,blue,white,casual,loose fit,blue,brown,"The dress is a blue Wrangler T-shirt with a black and white "" logo on the front.",False,False
1488,images/01941_00.jpg,clothes/01941_00.jpg,,short sleeve,v neck,orange,,casual,tight fit,orange,black,"The dress is an orange top with short sleeves and a V-neckline, paired with beige high-waisted pants.",False,False
1489,images/01942_00.jpg,clothes/01942_00.jpg,benetton,long sleeve,boat neck,white,green,casual,tight fit,black,brown,"The dress is a long-sleeved, off-white top with a boat neckline and black pants.",False,False
1490,images/01943_00.jpg,clothes/01943_00.jpg,naf naf,long sleeve,v neck,red,,casual,tight fit,red,black,The dress is a red long-sleeved top with a V-neckline and blue jeans.,False,False
1491,images/01945_00.jpg,clothes/01945_00.jpg,psycho,short sleeve,racerback,black,orange,casual,tight fit,black,blonde,"The dress is a black, high-waisted, vinyl leggings with a vibrant, flame-like pattern on the upper body.",False,False
1492,images/01946_00.jpg,clothes/01946_00.jpg,,short sleeve,high neck,white,white,casual,tight fit,red,blonde,The dress is a white blouse with a bow neckline paired with a red leather pencil skirt.,False,False
1493,images/01947_00.jpg,clothes/01947_00.jpg,,short sleeve,v neck,yellow,,casual,loose fit,yellow,blonde,The dress is a yellow short-sleeved top with a V-neckline and a loose fit.,False,False
1494,images/01949_00.jpg,clothes/01949_00.jpg,,short sleeve,v neck,white,,casual,tight fit,beige,black,The dress is a white sleeveless top with a V-neckline and beige pants.,False,False
1495,images/01951_00.jpg,clothes/01951_00.jpg,,long sleeve,v neck,green,neon green,casual,loose fit,green,black,The dress is a neon green long-sleeved top with a high collar and black denim skirt with white stitching.,False,False
1496,images/01952_00.jpg,clothes/01952_00.jpg,,short sleeve,v neck,white,,casual,tight fit,blue,black,"The dress is a white, short-sleeved, button-down top with a V-neckline and blue jeans.",False,False
1497,images/01953_00.jpg,clothes/01953_00.jpg,,long sleeve,round neck,blue,white,casual,tight fit,navy blue,brown,"The dress is a long-sleeved, black and white striped top paired with matching navy blue pants.",False,False
1498,images/01954_00.jpg,clothes/01954_00.jpg,,short sleeve,round neck,green,green,casual,loose fit,green,blonde,"The dress is a green, short-sleeved top with a crew neckline and black pants.",False,False
1499,images/01956_00.jpg,clothes/01956_00.jpg,,short sleeve,round neck,navy blue,beige,casual,loose fit,red,blonde,"The dress is a navy blue floral print top with a lace-up front and short sleeves, paired with light blue jeans.",False,False
1500,images/01957_00.jpg,clothes/01957_00.jpg,hollister,short sleeve,v neck,white,white,casual,tight fit,black,blonde,"The dress is a white, short-sleeved, ribbed top with a V-neckline and a small circular cutout at the chest.",False,False
1501,images/01958_00.jpg,clothes/01958_00.jpg,polo,long sleeve,crew neck,pink,green,casual,tight fit,red,blonde,The dress is a coral long-sleeved top with a small yellow logo on the left chest and a white denim skirt.,False,False
1502,images/01960_00.jpg,clothes/01960_00.jpg,lounge niece,short sleeve,v neck,pink,,casual,loose fit,pink,black,The dress is a pastel pink crop top paired with a plaid skirt.,False,False
1503,images/01962_00.jpg,clothes/01962_00.jpg,,long sleeve,cowl neck,white,teal,casual,tight fit,white,black,"The dress is a long-sleeved, blue and white striped top paired with high-waisted, off-white pants.",False,False
1504,images/01964_00.jpg,clothes/01964_00.jpg,,long sleeve,round neck,pink,gray,casual,tight fit,blue,brown,"The dress is a long-sleeved, marled pink top with a round neckline and a black belt.",False,False
1505,images/01965_00.jpg,clothes/01965_00.jpg,,short sleeve,round neck,blue,white,casual,loose fit,blue,black,"The dress is a blue and white striped short-sleeved top with a pocket, paired with navy blue high-waisted trousers.",False,False
1506,images/01966_00.jpg,clothes/01966_00.jpg,,short sleeve,circle neck,yellow,,casual,tight fit,blue,black,"The dress is a light yellow t-shirt with short sleeves and a round neckline, paired with light blue jeans.",False,False
1507,images/01970_00.jpg,clothes/01970_00.jpg,,short sleeve,boat neck,green,white,casual,tight fit,blue,blonde,"The dress is a black and white striped short-sleeved top with a round neckline, paired with light blue jeans.",False,False
1508,images/01971_00.jpg,clothes/01971_00.jpg,,short sleeve,v neck,green,green,casual,tight fit,gray,blonde,The dress is a green and black striped spaghetti strap top worn over dark jeans.,False,False
1509,images/01972_00.jpg,clothes/01972_00.jpg,h&m,short sleeve,square neck,red,,casual,tight fit,yellow,black,"The dress is a sleeveless, red top with a tie front and yellow pants.",False,False
1510,images/01974_00.jpg,clothes/01974_00.jpg,,long sleeve,round neck,white,,casual,tight fit,blue,brown,"The dress is a white long-sleeved top with a round neckline and a fitted fit, paired with high-waisted blue jeans featuring button fly closure and side pockets.",False,False
1511,images/01975_00.jpg,clothes/01975_00.jpg,mark o'pike,short sleeve,v neck,yellow,beige,casual,loose fit,blue,blonde,The dress is a yellow Nike T-shirt with an asymmetrical hemline and blue jeans.,False,False
1512,images/01976_00.jpg,clothes/01976_00.jpg,lee,short sleeve,round neck,pink,red,casual,loose fit,red,black,"The dress is a pink and white striped t-shirt with a scoop neckline and short sleeves, paired with blue jeans.",False,False
1513,images/01977_00.jpg,clothes/01977_00.jpg,jumari,short sleeve,v neck,black,red,casual,tight fit,black,black,The dress is a black V-neck T-shirt with a popcorn design on the left side of the chest.,False,False
1514,images/01978_00.jpg,clothes/01978_00.jpg,4th element,long sleeve,v neck,pink,coral,casual,tight fit,blue,blonde,"The dress is a long-sleeved, coral-colored top with a deep V-neckline and a circular cutout at the chest, paired with high-waisted blue jeans.",False,False
1515,images/01979_00.jpg,clothes/01979_00.jpg,,short sleeve,square neck,black,,casual,tight fit,black,brown,"The dress is a black, sleeveless crop top with a scoop neckline and a pair of black pinstripe pants with a tie waist.",False,False
1516,images/01981_00.jpg,clothes/01981_00.jpg,,short sleeve,round neck,white,blue,casual,tight fit,blue,blonde,"The dress is a white t-shirt with blue horizontal stripes, featuring a tie at the waist and short sleeves.",False,False
1517,images/01983_00.jpg,clothes/01983_00.jpg,,short sleeve,v neck,black,gray,casual,tight fit,black,brown,"The dress is a black sleeveless top with lace detailing at the neckline, paired with patterned pants.",False,False
1518,images/01984_00.jpg,clothes/01984_00.jpg,,short sleeve,round neck,white,gray,casual,tight fit,black,brown,The dress is a white sleeveless top with black jeans.,False,False
1519,images/01987_00.jpg,clothes/01987_00.jpg,,short sleeve,round neck,black,,casual,tight fit,blue,black,"The dress is a black ribbed short-sleeved top with lace trim on the sleeves, paired with high-waisted blue jeans.",False,False
1520,images/01988_00.jpg,clothes/01988_00.jpg,,long sleeve,v neck,white,,casual,loose fit,white,black,"The dress is a white blouse with a V-neckline and long sleeves, paired with striped shorts.",False,False
1521,images/01989_00.jpg,clothes/01989_00.jpg,,short sleeve,round neck,gray,gray,casual,tight fit,blue,black,"The dress is a gray, short-sleeved top with a round neckline and fitted sleeves, paired with high-waisted blue jeans featuring button fly closure and front pockets.",False,False
1522,images/01990_00.jpg,clothes/01990_00.jpg,,short sleeve,v neck,white,lace,casual,tight fit,blue,brown,The dress is a white spaghetti strap top with lace trim and light blue jeans.,False,False
1523,images/01993_00.jpg,clothes/01993_00.jpg,,short sleeve,v neck,black,,casual,tight fit,blue,brown,"The dress is a black ribbed short-sleeved top with a collar and a V-neckline, paired with light blue jeans.",False,False
1524,images/01995_00.jpg,clothes/01995_00.jpg,,short sleeve,circle neck,white,pink,casual,tight fit,gray,brown,"The dress is a white T-shirt with an embroidered red lip design and the words ""je t'aime"" on it, paired with gray jeans.",False,False
1525,images/01997_00.jpg,clothes/01997_00.jpg,,short sleeve,v neck,black,,casual,tight fit,brown,black,"The dress is a black, short-sleeved crop top with a V-neckline and a twist front, paired with mustard-colored high-waisted jeans.",False,False
1526,images/02000_00.jpg,clothes/02000_00.jpg,man,short sleeve,round neck,white,,casual,tight fit,black,brown,The dress is a white short-sleeved top with black high-waisted corduroy pants.,False,False
1527,images/02001_00.jpg,clothes/02001_00.jpg,,short sleeve,v neck,navy blue,red,casual,tight fit,blue,blonde,The dress is a sleeveless navy blue blouse with a gathered neckline and high-waisted jeans.,False,False
1528,images/02003_00.jpg,clothes/02003_00.jpg,,short sleeve,crew neck,white,black,casual,loose fit,black,brown,The dress is a white Nirvana T-shirt with black text and black pants.,False,False
1529,images/02005_00.jpg,clothes/02005_00.jpg,,long sleeve,round neck,white,white,casual,tight fit,white,blonde,The dress is a white long-sleeved top with a gray plaid skirt featuring a front knot.,False,False
1530,images/02006_00.jpg,clothes/02006_00.jpg,,long sleeve,cowl neck,black,blue,casual,tight fit,blue,blonde,"The dress is a black long-sleeved top with a floral pattern in blue and gray, featuring a V-neckline and a front pocket.",False,False
1531,images/02009_00.jpg,clothes/02009_00.jpg,gant,short sleeve,round neck,pink,light pink,casual,loose fit,blue,blonde,The dress is a pink GANT T-shirt with a white logo on the front and blue jeans.,False,False
1532,images/02010_00.jpg,clothes/02010_00.jpg,,short sleeve,v neck,pink,pink,casual,loose fit,pink,blonde,"The dress is a pink, sleeveless crop top with a front knot and black jeans.",False,False
1533,images/02013_00.jpg,clothes/02013_00.jpg,,short sleeve,round neck,white,white,casual,tight fit,white,blonde,"The dress is a white sleeveless top with lace trim and a gold necklace, paired with white jeans featuring heart-shaped buttons.",False,False
1534,images/02014_00.jpg,clothes/02014_00.jpg,,short sleeve,v neck,yellow,,casual,tight fit,blue,black,The dress is a yellow spaghetti strap top with a draped front and blue jeans.,False,False
1535,images/02019_00.jpg,clothes/02019_00.jpg,,short sleeve,round neck,black,floral pattern,casual,tight fit,black,blonde,"The dress is a black floral print top with lace trim on the sleeves and neckline, paired with black pants.",False,False
1536,images/02021_00.jpg,clothes/02021_00.jpg,,short sleeve,round neck,white,black,casual,tight fit,white,blonde,The dress is a white denim mini skirt with black and gray abstract patterns on the top half of the shirt.,False,False
1537,images/02022_00.jpg,clothes/02022_00.jpg,,short sleeve,round neck,teal,pink,casual,loose fit,beige,brown,"The dress is a teal floral print top with short sleeves and a round neckline, paired with light-colored pants.",False,False
1538,images/02024_00.jpg,clothes/02024_00.jpg,,long sleeve,v neck,white,black,casual,tight fit,blue,blonde,"The dress is a white floral print blouse with black details, paired with light blue jeans.",False,False
1539,images/02025_00.jpg,clothes/02025_00.jpg,,long sleeve,high neck,orange,,casual,tight fit,white,brown,"The dress is a long-sleeved, orange blouse with a bow at the neckline and white pants.",False,False
1540,images/02026_00.jpg,clothes/02026_00.jpg,,short sleeve,v neck,rust,,casual,loose fit,orange,black,"The dress is a sleeveless, orange-brown top with a V-neckline and fitted sleeves.",False,False
1541,images/02027_00.jpg,clothes/02027_00.jpg,,short sleeve,round neck,white,gray,casual,tight fit,white,brown,"The dress is a white, short-sleeved top with a scoop neckline and a pair of white jeans.",False,False
1542,images/02028_00.jpg,clothes/02028_00.jpg,,long sleeve,high neck,black,striped,casual,tight fit,black,black,"The dress is a black long-sleeved top with a fitted silhouette and a high neckline, paired with a beige belt featuring a large buckle.",False,False
